LabelType	LabelGroup	LabelSubgroup	LabelText
dom	dom:misc:agra	agra	animal_husbandry
dom	dom:misc:agra	agra	Holzverarbeitung
dom	dom:misc:agra	agra	whaling
dom	dom:misc:agra	agra	Tierzucht
dom	dom:misc:agra	agra	horticulture
dom	dom:misc:agra	agra	in Bezug auf Nutztiere
dom	dom:misc:agra	agra	agriculture
dom	dom:misc:agra	agra	im Forstwesen
dom	dom:misc:agra	agra	Weinbau
dom	dom:misc:agra	agra	Milchwirtschaft
dom	dom:misc:agra	agra	Winzerei
dom	dom:misc:agra	agra	Obstbau
dom	dom:misc:agra	agra	horse breeding
dom	dom:misc:agra	agra	forestry
dom	dom:misc:agra	agra	Holz
dom	dom:misc:agra	agra	beekeeping
dom	dom:misc:agra	agra	landschaftlich
dom	dom:misc:agra	agra	Landwirtschaft
dom	dom:misc:agra	agra	animal husbandry
dom	dom:misc:agra	agra	сельск.
dom	dom:misc:agra	agra	Forstwirtschaft
dom	dom:misc:agra	agra	лес.
dom	dom:misc:agra	agra	Pomologie
dom	dom:misc:agra	agra	agriculture
dom	dom:misc:agra	agra	Imkerei
dom	dom:misc:agra	agra	Wein
dom	dom:misc:agra	agra	speziell Weinbau
dom	dom:misc:agra	agra	Tierhaltung
dom	dom:hum:archae	archae	paleontology
dom	dom:hum:archae	archae	archaeology
dom	dom:hum:archae	archae	Paläontologie
dom	dom:hum:archae	archae	Paläobiologie
dom	dom:hum:archae	archae	археол.
dom	dom:hum:archae	archae	archaeology
dom	dom:hum:archae	archae	paleontology
dom	dom:hum:archae	archae	paleonotology
dom	dom:hum:archae	archae	archeology
dom	dom:hum:archae	archae	Archäologie
dom	dom:hum:archae	archae	палеонт.
dom	dom:hum:archae	archae	palynology
dom	dom:hum:archi	archi	Architektur
dom	dom:hum:archi	archi	Construction
dom	dom:hum:archi	archi	buildings
dom	dom:hum:archi	archi	building_industry
dom	dom:hum:archi	archi	in der Baukunst
dom	dom:hum:archi	archi	architecture
dom	dom:hum:archi	archi	of a building
dom	dom:hum:archi	archi	antike Architektur
dom	dom:hum:archi	archi	Gebäude
dom	dom:hum:archi	archi	Antike Architektur
dom	dom:hum:archi	archi	Bau
dom	dom:hum:archi	archi	roofing
dom	dom:hum:archi	archi	masonry
dom	dom:hum:archi	archi	town_planning
dom	dom:hum:archi	archi	construction
dom	dom:hum:archi	archi	mittelalterliche Architektur
dom	dom:hum:archi	archi	архит.
dom	dom:hum:archi	archi	Kirchenarchitektur
dom	dom:hum:archi	archi	строит.
dom	dom:hum:archi	archi	gardening
dom	dom:hum:archi	archi	Architektur historisch
dom	dom:hum:archi	archi	Städtebau
dom	dom:hum:archi	archi	Erdbau
dom	dom:hum:archi	archi	architecture
dom	dom:hum:archi	archi	Bauwesen
dom	dom:hum:archi	archi	Fachwerkbau
dom	dom:hum:archi	archi	Gartenbau
dom	dom:hum:archi	archi	Gebäuden
dom	dom:hum:art	art	art
dom	dom:hum:art	art	theatre
dom	dom:hum:art	art	Kinematografie
dom	dom:hum:art	art	Kino
dom	dom:hum:art	art	performing arts
dom	dom:hum:art	art	darstellende Kunst
dom	dom:hum:art	art	of a film
dom	dom:hum:art	art	drawing
dom	dom:hum:art	art	sculpture
dom	dom:hum:art	art	dance
dom	dom:hum:art	art	plastic_arts
dom	dom:hum:art	art	photography
dom	dom:hum:art	art	graphic_arts
dom	dom:hum:art	art	painting
dom	dom:hum:art	art	arts
dom	dom:hum:art	art	entertainment
dom	dom:hum:art	art	drama
dom	dom:hum:art	art	sculpture
dom	dom:hum:art	art	кинол.
dom	dom:hum:art	art	Theater
dom	dom:hum:art	art	цирк.
dom	dom:hum:art	art	cinematography
dom	dom:hum:art	art	theater
dom	dom:hum:art	art	Theater
dom	dom:hum:art	art	bildende Kunst
dom	dom:hum:art	art	Malerei
dom	dom:hum:art	art	кино
dom	dom:hum:art	art	Grafik
dom	dom:hum:art	art	theatre
dom	dom:hum:art	art	dance
dom	dom:hum:art	art	фотогр.
dom	dom:hum:art	art	Bildende Kunst
dom	dom:hum:art	art	theater
dom	dom:hum:art	art	film
dom	dom:hum:art	art	Kunst
dom	dom:hum:art	art	Kunstwissenschaft
dom	dom:hum:art	art	Kunstgeschichte
dom	dom:hum:art	art	театр.
dom	dom:hum:art	art	Fotografie
dom	dom:hum:art	art	animation
dom	dom:hum:art	art	cinema
dom	dom:hum:art	art	painting
dom	dom:hum:art	art	film
dom	dom:hum:art	art	ballet
dom	dom:hum:art	art	acting
dom	dom:hum:art	art	хореогр.
dom	dom:hum:art	art	art
dom	dom:hum:art	art	живоп.
dom	dom:hum:art	art	photography
dom	dom:hum:art	art	cinema
dom	dom:hum:art	art	Belletristik und Film
dom	dom:hum:art	art	Schauspielerei
dom	dom:hum:art	art	visual art
dom	dom:hum:art	art	sound engineering
dom	dom:hum:art	art	Fototechnik
dom	dom:hum:art	art	Film
dom	dom:hum:art	art	Bildhauerei
dom	dom:hum:art	art	Gesang
dom	dom:hum:art	art	Film
dom	dom:hum:art	art	digitale Fotografie
dom	dom:hum:art	art	Filmtechnik
dom	dom:hum:art	art	Zeichnen
dom	dom:hum:art	art	in der Kunst
dom	dom:hum:art	art	graphic design
dom	dom:hum:art	art	Ballett
dom	dom:hum:art	art	antiquities
dom	dom:hum:art	art	Tanz
dom	dom:hum:art	art	comedy
dom	dom:nat:bio	bio	of a bacterium
dom	dom:nat:bio	bio	Cytologie
dom	dom:nat:bio	bio	herpetology
dom	dom:nat:bio	bio	микробиол.
dom	dom:nat:bio	bio	Mikrobiologie
dom	dom:nat:bio	bio	microscopy
dom	dom:nat:bio	bio	of bacteria
dom	dom:nat:bio	bio	Entwicklungsbiologie
dom	dom:nat:bio	bio	marine biology
dom	dom:nat:bio	bio	steroid
dom	dom:nat:bio	bio	cellular automata
dom	dom:nat:bio	bio	von einem Körperteil
dom	dom:nat:bio	bio	microbiology
dom	dom:nat:bio	bio	steroid hormone
dom	dom:nat:bio	bio	molecular biology
dom	dom:nat:bio	bio	planktology
dom	dom:nat:bio	bio	environment
dom	dom:nat:bio	bio	von Zellen und Gewebe
dom	dom:nat:bio	bio	of a chromosome
dom	dom:nat:bio	bio	Genetik
dom	dom:nat:bio	bio	Verhaltensbiologie
dom	dom:nat:bio	bio	coenzyme
dom	dom:nat:bio	bio	Zellbiologie
dom	dom:nat:bio	bio	генет.
dom	dom:nat:bio	bio	speziell Entwicklungsbiologie
dom	dom:nat:bio	bio	Genetik / Wissenschaftsgeschichte
dom	dom:nat:bio	bio	biologische Systematik
dom	dom:nat:bio	bio	Biologie
dom	dom:nat:bio	bio	Erbmerkmal bei diploiden Lebewesen
dom	dom:nat:bio	bio	Evolutionsbiologie
dom	dom:nat:bio	bio	Biologische Systematik
dom	dom:nat:bio	bio	von Lebewesen allgemein
dom	dom:nat:bio	bio	embryology
dom	dom:nat:bio	bio	Bakteriologie
dom	dom:nat:bio	bio	Molekularbiologie
dom	dom:nat:bio	bio	coral science
dom	dom:nat:bio	bio	bacteriology
dom	dom:nat:bio	bio	Ökologie
dom	dom:nat:bio	bio	biotechnology
dom	dom:nat:bio	bio	biologisch
dom	dom:nat:bio	bio	Landschaftsschutz
dom	dom:nat:bio	bio	biology
dom	dom:nat:bio	bio	экол.
dom	dom:nat:bio	bio	hormone
dom	dom:nat:bio	bio	ecology
dom	dom:nat:bio	bio	taxonomy
dom	dom:nat:bio	bio	Naturschutz
dom	dom:nat:bio	bio	ботан.
dom	dom:nat:bio	bio	biology
dom	dom:nat:bio	bio	von Zellen
dom	dom:nat:bio	bio	of a cell
dom	dom:nat:bio	bio	subspecies
dom	dom:nat:bio	bio	biologische Nomenklatur
dom	dom:nat:bio	bio	genetics
dom	dom:nat:bio	bio	биол.
dom	dom:nat:bio	bio	cell biology
dom	dom:nat:bio	bio	cytology
dom	dom:nat:bio	bio	species
dom	dom:nat:bio	bio	histology
dom	dom:nat:bio	bio	taxlink
dom	dom:nat:bio	bio	Pflanzenschutz
dom	dom:nat:bio	bio	of a protein
dom	dom:nat:bio	bio	protein
dom	dom:nat:bio	bio	enzyme
dom	dom:nat:bio	bio	genetics
dom	dom:nat:bio	bio	systematics
dom	dom:nat:bio	bio	ecology
dom	dom:nat:bio	bio	Zytologie
dom	dom:nat:bio	bio	Chronobiologie
dom	dom:nat:bio	bio	Biologische Taxonomie
dom	dom:nat:chem	chem	хим.
dom	dom:nat:chem	chem	of a liquid
dom	dom:nat:chem	chem	catalytic activity
dom	dom:nat:chem	chem	toxicology
dom	dom:nat:chem	chem	Lebensmittelchemie
dom	dom:nat:chem	chem	Chemie
dom	dom:nat:chem	chem	alchemy
dom	dom:nat:chem	chem	petrochemistry
dom	dom:nat:chem	chem	tincture
dom	dom:nat:chem	chem	bei einem Atom
dom	dom:nat:chem	chem	Analytische Chemie
dom	dom:nat:chem	chem	биохим.
dom	dom:nat:chem	chem	of an acid
dom	dom:nat:chem	chem	of a molecule
dom	dom:nat:chem	chem	inorganic chemistry
dom	dom:nat:chem	chem	physical chemistry
dom	dom:nat:chem	chem	spectroscopy
dom	dom:nat:chem	chem	Organische Chemie
dom	dom:nat:chem	chem	Materialwissenschaft
dom	dom:nat:chem	chem	organische Chemie
dom	dom:nat:chem	chem	bei organischen Verbindungen
dom	dom:nat:chem	chem	carbohydrates
dom	dom:nat:chem	chem	organic chemistry
dom	dom:nat:chem	chem	organic compound
dom	dom:nat:chem	chem	chemistry
dom	dom:nat:chem	chem	of a material
dom	dom:nat:chem	chem	Werkstofftechnik
dom	dom:nat:chem	chem	petrochemischen Industrie
dom	dom:nat:chem	chem	Anorganische Chemie
dom	dom:nat:chem	chem	Elektrochemie
dom	dom:nat:chem	chem	biochemistry
dom	dom:nat:chem	chem	of a colloid
dom	dom:nat:chem	chem	amino acid
dom	dom:nat:chem	chem	poison
dom	dom:nat:chem	chem	carbohydrate
dom	dom:nat:chem	chem	of a polymer
dom	dom:nat:chem	chem	organic compounds
dom	dom:nat:chem	chem	Säuren
dom	dom:nat:chem	chem	fatty acid
dom	dom:nat:chem	chem	inorganic compound
dom	dom:nat:chem	chem	analytical chemistry
dom	dom:nat:chem	chem	of a reaction
dom	dom:nat:chem	chem	biochemistry
dom	dom:nat:chem	chem	neurotoxin
dom	dom:nat:chem	chem	Biochemie
dom	dom:nat:chem	chem	of a substance
dom	dom:nat:chem	chem	materials science
dom	dom:nat:chem	chem	Werkstoff
dom	dom:nat:chem	chem	chemistry
dom	dom:misc:collect	collect	нумизм.
dom	dom:misc:collect	collect	philately
dom	dom:misc:collect	collect	Numismatik
dom	dom:misc:collect	collect	philately
dom	dom:misc:collect	collect	numismatics
dom	dom:misc:collect	collect	Philatelie
dom	dom:misc:collect	collect	филат.
dom	dom:misc:collect	collect	numismatics
dom	dom:misc:craft	craft	Glasherstellung
dom	dom:misc:craft	craft	Schmuck
dom	dom:misc:craft	craft	jewellery
dom	dom:misc:craft	craft	керам.
dom	dom:misc:craft	craft	knitting
dom	dom:misc:craft	craft	ювел.
dom	dom:misc:craft	craft	Textilindustrie
dom	dom:misc:craft	craft	Tischlerei
dom	dom:misc:craft	craft	of fabric
dom	dom:misc:craft	craft	von Holz
dom	dom:misc:craft	craft	Schneiderei
dom	dom:misc:craft	craft	Textilwesen
dom	dom:misc:craft	craft	Gerberei
dom	dom:misc:craft	craft	Böttcherei
dom	dom:misc:craft	craft	Weberei
dom	dom:misc:craft	craft	Schneiderhandwerk
dom	dom:misc:craft	craft	Kunsthandwerk
dom	dom:misc:craft	craft	jewelry
dom	dom:misc:craft	craft	artisanship
dom	dom:misc:craft	craft	ropemaking
dom	dom:misc:craft	craft	finish carpentry
dom	dom:misc:craft	craft	Textil
dom	dom:misc:craft	craft	Textiltechnik
dom	dom:misc:craft	craft	woodworking
dom	dom:misc:craft	craft	carpentry
dom	dom:misc:craft	craft	ceramics
dom	dom:misc:craft	craft	Werkzeug
dom	dom:misc:craft	craft	швейн.
dom	dom:misc:craft	craft	sewing
dom	dom:misc:craft	craft	weaving
dom	dom:misc:craft	craft	pottery
dom	dom:misc:craft	craft	manufacturing
dom	dom:misc:craft	craft	glassblowing
dom	dom:misc:craft	craft	портн.
dom	dom:misc:craft	craft	Handwerk
dom	dom:str:cs	cs	Theorie formale Sprache
dom	dom:str:cs	cs	künstliche Intelligenz
dom	dom:str:cs	cs	Software
dom	dom:str:cs	cs	artificial intelligence
dom	dom:str:cs	cs	technische Informatik
dom	dom:str:cs	cs	Theoretische Informatik
dom	dom:str:cs	cs	Computerlinguistik
dom	dom:str:cs	cs	Computerzubehör
dom	dom:str:cs	cs	Informatik und Telekommunikation
dom	dom:str:cs	cs	graphics
dom	dom:str:cs	cs	object-oriented programming
dom	dom:str:cs	cs	IT
dom	dom:str:cs	cs	metadata
dom	dom:str:cs	cs	Computertechnik
dom	dom:str:cs	cs	in formalen Sprachen
dom	dom:str:cs	cs	Programmierung
dom	dom:str:cs	cs	web design
dom	dom:str:cs	cs	Java
dom	dom:str:cs	cs	information theory
dom	dom:str:cs	cs	Internet
dom	dom:str:cs	cs	Internet
dom	dom:str:cs	cs	information science
dom	dom:str:cs	cs	computer
dom	dom:str:cs	cs	computerunterstütztes zeichnen
dom	dom:str:cs	cs	informationstechnol.
dom	dom:str:cs	cs	computer hardware
dom	dom:str:cs	cs	Unix
dom	dom:str:cs	cs	objektorientierte Programmierung
dom	dom:str:cs	cs	Programmiersprachen
dom	dom:str:cs	cs	formale Sprachen
dom	dom:str:cs	cs	in der Mathematik und Programmierung
dom	dom:str:cs	cs	internet
dom	dom:str:cs	cs	Microsoft Windows
dom	dom:str:cs	cs	Softwareentwicklung
dom	dom:str:cs	cs	Datenverarbeitung
dom	dom:str:cs	cs	computer science
dom	dom:str:cs	cs	computer graphics
dom	dom:str:cs	cs	software engineering
dom	dom:str:cs	cs	graphical user interface
dom	dom:str:cs	cs	comptheory
dom	dom:str:cs	cs	computing theory
dom	dom:str:cs	cs	programming
dom	dom:str:cs	cs	computer
dom	dom:str:cs	cs	database
dom	dom:str:cs	cs	GUI
dom	dom:str:cs	cs	testing
dom	dom:str:cs	cs	of software
dom	dom:str:cs	cs	databases
dom	dom:str:cs	cs	IRC
dom	dom:str:cs	cs	object-oriented
dom	dom:str:cs	cs	Wikipedistik
dom	dom:str:cs	cs	software
dom	dom:str:cs	cs	Informationstechnik
dom	dom:str:cs	cs	networking
dom	dom:str:cs	cs	digitale Bildbearbeitung
dom	dom:str:cs	cs	formaler Sprachen
dom	dom:str:cs	cs	theoretische Informatik
dom	dom:str:cs	cs	Formale Sprachen
dom	dom:str:cs	cs	demoscene
dom	dom:str:cs	cs	Computersprache
dom	dom:str:cs	cs	internet
dom	dom:str:cs	cs	Netzwerktechnik
dom	dom:str:cs	cs	hardware
dom	dom:str:cs	cs	computing
dom	dom:str:cs	cs	computer security
dom	dom:str:cs	cs	computing
dom	dom:str:cs	cs	Internet
dom	dom:str:cs	cs	Internet
dom	dom:str:cs	cs	Nachrichtentechnik Informatik
dom	dom:str:cs	cs	Bildbearbeitung
dom	dom:str:cs	cs	комп.
dom	dom:str:cs	cs	Informationstechnologie
dom	dom:str:cs	cs	Computer
dom	dom:str:cs	cs	Computer
dom	dom:str:cs	cs	прогр.
dom	dom:str:cs	cs	EDV
dom	dom:str:cs	cs	Informatik
dom	dom:str:cs	cs	data management
dom	dom:str:cs	cs	computer_science
dom	dom:str:cs	cs	интернет.
dom	dom:str:cs	cs	информ.
dom	dom:soc:eco	eco	patents
dom	dom:soc:eco	eco	Produktionswirtschaft
dom	dom:soc:eco	eco	Verkaufspsychologie
dom	dom:soc:eco	eco	palmistry
dom	dom:soc:eco	eco	international trade
dom	dom:soc:eco	eco	Finanzwesen
dom	dom:soc:eco	eco	Betriebswirtschaftslehre
dom	dom:soc:eco	eco	Börse
dom	dom:soc:eco	eco	Immobilien
dom	dom:soc:eco	eco	insurance
dom	dom:soc:eco	eco	taxation
dom	dom:soc:eco	eco	logistics
dom	dom:soc:eco	eco	tax
dom	dom:soc:eco	eco	trading
dom	dom:soc:eco	eco	Offenmarktgeschäft
dom	dom:soc:eco	eco	trade
dom	dom:soc:eco	eco	Volkswirtschaft
dom	dom:soc:eco	eco	Geldpolitik
dom	dom:soc:eco	eco	Produktion
dom	dom:soc:eco	eco	ökonomisch
dom	dom:soc:eco	eco	retail
dom	dom:soc:eco	eco	Wirtschaft
dom	dom:soc:eco	eco	currency
dom	dom:soc:eco	eco	Münzwesen
dom	dom:soc:eco	eco	incoterm
dom	dom:soc:eco	eco	Buchhaltung
dom	dom:soc:eco	eco	economics
dom	dom:soc:eco	eco	advertising
dom	dom:soc:eco	eco	money
dom	dom:soc:eco	eco	stock symbol
dom	dom:soc:eco	eco	advertising
dom	dom:soc:eco	eco	Marketing
dom	dom:soc:eco	eco	Wirtschaftsinformatik
dom	dom:soc:eco	eco	Volkswirtschaftslehre
dom	dom:soc:eco	eco	Wirtschaftswissenschaften
dom	dom:soc:eco	eco	finance
dom	dom:soc:eco	eco	accounting
dom	dom:soc:eco	eco	Wirtschaftswissenschaft
dom	dom:soc:eco	eco	Marxism
dom	dom:soc:eco	eco	Ökonomie
dom	dom:soc:eco	eco	marketing
dom	dom:soc:eco	eco	management
dom	dom:soc:eco	eco	banking
dom	dom:soc:eco	eco	Rechnungswesen
dom	dom:soc:eco	eco	Bankwesen
dom	dom:soc:eco	eco	фин.
dom	dom:soc:eco	eco	operations
dom	dom:soc:eco	eco	Geldwesen
dom	dom:soc:eco	eco	stock market
dom	dom:soc:eco	eco	Buchführung
dom	dom:soc:eco	eco	рекл.
dom	dom:soc:eco	eco	Logistik
dom	dom:soc:eco	eco	business
dom	dom:soc:eco	eco	insurance
dom	dom:soc:eco	eco	Finanzmathematik
dom	dom:soc:eco	eco	of an asset
dom	dom:soc:eco	eco	Finanzwirtschaft
dom	dom:soc:eco	eco	commerce
dom	dom:soc:eco	eco	торг.
dom	dom:soc:eco	eco	экон.
dom	dom:soc:eco	eco	бухг.
dom	dom:soc:eco	eco	управл.
dom	dom:soc:eco	eco	real estate
dom	dom:soc:eco	eco	Projektmanagement
dom	dom:soc:eco	eco	commerce
dom	dom:soc:eco	eco	project management
dom	dom:soc:eco	eco	tax
dom	dom:soc:eco	eco	money
dom	dom:soc:eco	eco	insurance
dom	dom:soc:eco	eco	finance
dom	dom:soc:eco	eco	exchange
dom	dom:soc:eco	eco	Immobilienbranche
dom	dom:soc:eco	eco	Internetshopping
dom	dom:soc:eco	eco	Wertpapierrecht
dom	dom:soc:eco	eco	book_keeping
dom	dom:soc:eco	eco	Betriebswirtschaft
dom	dom:soc:eco	eco	Handel
dom	dom:soc:eco	eco	Währung
dom	dom:soc:eco	eco	Fachsprache der Werbung
dom	dom:soc:eco	eco	pl. finanztechn.
dom	dom:soc:eco	eco	Werbung
dom	dom:soc:eco	eco	Finanzen
dom	dom:soc:eco	eco	Einzelhandel
dom	dom:soc:eco	eco	banking
dom	dom:soc:eco	eco	Onlineshop
dom	dom:soc:eco	eco	Export
dom	dom:soc:eco	eco	economy
dom	dom:eng:ele	ele	electronics
dom	dom:eng:ele	ele	electrical engineering
dom	dom:eng:ele	ele	electrotechnology
dom	dom:eng:ele	ele	эл.-техн.
dom	dom:eng:ele	ele	эл.-энерг.
dom	dom:eng:ele	ele	ein Merkmal bei Elektronenröhren
dom	dom:eng:ele	ele	electrical
dom	dom:eng:ele	ele	Messtechnik
dom	dom:eng:ele	ele	electronics
dom	dom:eng:ele	ele	Elektronik
dom	dom:eng:ele	ele	Regelungstechnik
dom	dom:eng:ele	ele	Digitaltechnik
dom	dom:eng:ele	ele	Funkmesstechnik
dom	dom:eng:ele	ele	electrics
dom	dom:eng	eng	rocketry
dom	dom:eng	eng	техн.
dom	dom:eng	eng	machinery
dom	dom:eng	eng	civil engineering
dom	dom:eng	eng	Industrie
dom	dom:eng	eng	Kybernetik
dom	dom:eng	eng	Hydraulik
dom	dom:eng	eng	vor allem bei Maschinen
dom	dom:eng	eng	astronautics
dom	dom:eng	eng	of a machine
dom	dom:eng	eng	shipbuilding
dom	dom:eng	eng	engineering
dom	dom:eng	eng	technologisch
dom	dom:eng	eng	engineering
dom	dom:eng	eng	cybernetics
dom	dom:eng	eng	founding
dom	dom:eng	eng	плотн.
dom	dom:eng	eng	Bautechnik
dom	dom:eng	eng	glassmaking
dom	dom:eng	eng	Werkstoffkunde
dom	dom:eng	eng	machining
dom	dom:eng	eng	technisch
dom	dom:eng	eng	aeronautics
dom	dom:eng	eng	Elektrowerkzeug
dom	dom:eng	eng	Wasserbau
dom	dom:eng	eng	Bauingenieurwesen
dom	dom:eng	eng	of an engine
dom	dom:eng	eng	metalworking
dom	dom:eng	eng	Fertigungstechnik
dom	dom:eng	eng	applied_science
dom	dom:eng	eng	Kunststofftechnik
dom	dom:eng	eng	mechanical engineering
dom	dom:eng	eng	Ingenieurwesen
dom	dom:eng	eng	гидрол.
dom	dom:eng	eng	von maschinellen Abläufen
dom	dom:eng	eng	technology
dom	dom:eng	eng	Technik
dom	dom:eng	eng	astronautics
dom	dom:eng	eng	Elektrotechnik
dom	dom:eng	eng	Maschinenbau
dom	dom:eng	eng	technical
dom	dom:eng	eng	rail
dom	dom:soc:eso	eso	Astrologie
dom	dom:soc:eso	eso	ufology
dom	dom:soc:eso	eso	tarot
dom	dom:soc:eso	eso	occultism
dom	dom:soc:eso	eso	paranormal
dom	dom:soc:eso	eso	occultism
dom	dom:soc:eso	eso	occult
dom	dom:soc:eso	eso	Esoterik
dom	dom:soc:eso	eso	оккульт.
dom	dom:soc:eso	eso	astrology
dom	dom:soc:eso	eso	Okkultismus
dom	dom:soc:eso	eso	zodiac constellations
dom	dom:soc:eso	eso	New Age
dom	dom:soc:eso	eso	astrology
dom	dom:soc:eso	eso	астрол.
dom	dom:soc:eso	eso	алхим.
dom	dom:soc:eso	eso	Geistesleben
dom	dom:soc:eso	eso	Ayurveda
dom	dom:misc:game	game	play
dom	dom:misc:game	game	board games
dom	dom:misc:game	game	gaming
dom	dom:misc:game	game	игр.
dom	dom:misc:game	game	game
dom	dom:misc:game	game	Kinderspiel
dom	dom:misc:game	game	Rubiks Cube
dom	dom:misc:game	game	game of go
dom	dom:misc:game	game	backgammon
dom	dom:misc:game	game	Spiel
dom	dom:misc:game	game	Computerspiel
dom	dom:misc:game	game	Kartenspiel
dom	dom:misc:game	game	Schachspiel
dom	dom:misc:game	game	computer games
dom	dom:misc:game	game	games
dom	dom:misc:game	game	cribbage
dom	dom:misc:game	game	Rollenspiel
dom	dom:misc:game	game	puzzles
dom	dom:misc:game	game	Scrabble
dom	dom:misc:game	game	card games
dom	dom:misc:game	game	Rubiks cubes
dom	dom:misc:game	game	beim Skat
dom	dom:misc:game	game	Skat
dom	dom:misc:game	game	pinball
dom	dom:misc:game	game	im Kartenspiel
dom	dom:misc:game	game	bridge
dom	dom:misc:game	game	Brettspiele
dom	dom:misc:game	game	Roulette
dom	dom:misc:game	game	crosswords
dom	dom:misc:game	game	Spieltheorie
dom	dom:misc:game	game	paintball
dom	dom:misc:game	game	role-playing games
dom	dom:misc:game	game	bingo
dom	dom:misc:game	game	online games
dom	dom:misc:game	game	video games
dom	dom:misc:game	game	cards
dom	dom:misc:game	game	gambling
dom	dom:misc:game	game	online gaming
dom	dom:misc:game	game	Karten- und Würfelspiel
dom	dom:misc:game	game	Spielzeug
dom	dom:misc:game	game	card
dom	dom:misc:game	game	betting
dom	dom:misc:game	game	juggling
dom	dom:misc:game	game	insbesondere Skat
dom	dom:misc:game	game	poker
dom	dom:nat:geo	geo	topographic
dom	dom:nat:geo	geo	of soil
dom	dom:nat:geo	geo	Geodäsie
dom	dom:nat:geo	geo	hydrology
dom	dom:nat:geo	geo	vom Wetter
dom	dom:nat:geo	geo	Geographie
dom	dom:nat:geo	geo	geology
dom	dom:nat:geo	geo	seismology
dom	dom:nat:geo	geo	Gewitter
dom	dom:nat:geo	geo	Glaziologie
dom	dom:nat:geo	geo	metallurgy
dom	dom:nat:geo	geo	climatology
dom	dom:nat:geo	geo	карт.
dom	dom:nat:geo	geo	of wind or weather
dom	dom:nat:geo	geo	of the weather
dom	dom:nat:geo	geo	crystallography
dom	dom:nat:geo	geo	металл.
dom	dom:nat:geo	geo	of a river
dom	dom:nat:geo	geo	volcanology
dom	dom:nat:geo	geo	Meteorologie
dom	dom:nat:geo	geo	Geophysik
dom	dom:nat:geo	geo	Bodenkunde
dom	dom:nat:geo	geo	Wind
dom	dom:nat:geo	geo	geomorphology
dom	dom:nat:geo	geo	метеорол.
dom	dom:nat:geo	geo	Kartografie
dom	dom:nat:geo	geo	surveying
dom	dom:nat:geo	geo	морск.
dom	dom:nat:geo	geo	Tektonik
dom	dom:nat:geo	geo	геол.
dom	dom:nat:geo	geo	Hydrologie
dom	dom:nat:geo	geo	Metallurgie
dom	dom:nat:geo	geo	геогр.
dom	dom:nat:geo	geo	геод.
dom	dom:nat:geo	geo	of rock
dom	dom:nat:geo	geo	Vulkanismus
dom	dom:nat:geo	geo	cartography
dom	dom:nat:geo	geo	Klimatologie
dom	dom:nat:geo	geo	von Gesteinsbestandteilen
dom	dom:nat:geo	geo	минер.
dom	dom:nat:geo	geo	chiefly UK
dom	dom:nat:geo	geo	Wasserwirtschaft
dom	dom:nat:geo	geo	of weather
dom	dom:nat:geo	geo	Topografie
dom	dom:nat:geo	geo	weather
dom	dom:nat:geo	geo	metrology
dom	dom:nat:geo	geo	geography
dom	dom:nat:geo	geo	Mineralogie
dom	dom:nat:geo	geo	геофиз.
dom	dom:nat:geo	geo	спелеол.
dom	dom:nat:geo	geo	vulcanology
dom	dom:nat:geo	geo	Vulkan
dom	dom:nat:geo	geo	Geobotanik
dom	dom:nat:geo	geo	British spelling
dom	dom:nat:geo	geo	soil science
dom	dom:nat:geo	geo	speziell Mineralogie
dom	dom:nat:geo	geo	chiefly N CA
dom	dom:nat:geo	geo	geology
dom	dom:nat:geo	geo	Geografie
dom	dom:nat:geo	geo	Kartographie
dom	dom:nat:geo	geo	oceanography
dom	dom:nat:geo	geo	geology
dom	dom:nat:geo	geo	mineral
dom	dom:nat:geo	geo	geography
dom	dom:nat:geo	geo	metrology
dom	dom:nat:geo	geo	Geomorphologie
dom	dom:nat:geo	geo	meteorology
dom	dom:nat:geo	geo	topography
dom	dom:nat:geo	geo	meteorology
dom	dom:nat:geo	geo	Wetter
dom	dom:nat:geo	geo	of a wind
dom	dom:nat:geo	geo	mineralogy
dom	dom:nat:geo	geo	Geologie
dom	dom:nat:geo	geo	Biogeographie
dom	dom:nat:geo	geo	meteorology
dom	dom:nat:geo	geo	oceanography
dom	dom:nat:geo	geo	of a lake
dom	dom:nat:geo	geo	earth
dom	dom:nat:geo	geo	Biogeografie
dom	dom:nat:geo	geo	speziell Geomorphologie
dom	dom:hum:hist	hist	classical studies
dom	dom:hum:hist	hist	Antikes Theater
dom	dom:hum:hist	hist	antik
dom	dom:hum:hist	hist	Mittelalter
dom	dom:hum:hist	hist	historiography
dom	dom:hum:hist	hist	Ancient Greek
dom	dom:hum:hist	hist	heraldiccharge
dom	dom:hum:hist	hist	Onomastik
dom	dom:hum:hist	hist	Genealogie
dom	dom:hum:hist	hist	heraldry
dom	dom:hum:hist	hist	Historie
dom	dom:hum:hist	hist	Heraldik
dom	dom:hum:hist	hist	history
dom	dom:hum:hist	hist	геральд.
dom	dom:hum:hist	hist	heraldry
dom	dom:hum:hist	hist	истор.
dom	dom:hum:hist	hist	Roman
dom	dom:hum:hist	hist	römische Antike
dom	dom:hum:hist	hist	Geschichtswissenschaft
dom	dom:hum:hist	hist	Feudalismus
dom	dom:hum:hist	hist	Nationalsozialismus
dom	dom:hum:hist	hist	in der Antike
dom	dom:hum:hist	hist	genealogy
